Date,Week,Month,Year,Lock,Direction,Type,Barge Count
06/04/2022,22,6,2022,Ohio Olmsted,Up,Loaded,270
07/02/2022,26,6,2022,Ark Lock 1,Down,Empty,17
07/02/2022,26,6,2022,Ark Lock 1,Down,"Grain, Loaded",51
07/02/2022,26,6,2022,Ark Lock 1,Down,"Non-Grain, Loaded",42
07/02/2022,26,6,2022,Ark Lock 1,Up,Empty,11
07/02/2022,26,6,2022,Ark Lock 1,Up,Loaded,49
07/02/2022,26,6,2022,Miss Locks 27,Down,Empty,43
07/02/2022,26,6,2022,Miss Locks 27,Down,"Grain, Loaded",464
07/02/2022,26,6,2022,Miss Locks 27,Down,"Non-Grain, Loaded",190
07/02/2022,26,6,2022,Miss Locks 27,Up,Empty,316
07/02/2022,26,6,2022,Miss Locks 27,Up,Loaded,247
07/02/2022,26,6,2022,Ohio Olmsted,Down,Empty,179
07/02/2022,26,6,2022,Ohio Olmsted,Down,"Grain, Loaded",80
07/02/2022,26,6,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",487
07/02/2022,26,6,2022,Ohio Olmsted,Up,Empty,185
07/02/2022,26,6,2022,Ohio Olmsted,Up,Loaded,391
08/13/2022,32,8,2022,Miss Locks 27,Up,Empty,149
08/13/2022,32,8,2022,Miss Locks 27,Up,Loaded,155
08/13/2022,32,8,2022,Ohio Olmsted,Down,Empty,194
08/13/2022,32,8,2022,Ohio Olmsted,Down,"Grain, Loaded",84
08/13/2022,32,8,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",507
08/13/2022,32,8,2022,Ohio Olmsted,Up,Empty,356
08/13/2022,32,8,2022,Ohio Olmsted,Up,Loaded,337
09/17/2022,37,9,2022,Ark Lock 1,Down,Empty,16
09/17/2022,37,9,2022,Ark Lock 1,Down,"Grain, Loaded",16
09/17/2022,37,9,2022,Ark Lock 1,Down,"Non-Grain, Loaded",14
09/17/2022,37,9,2022,Ark Lock 1,Up,Empty,21
09/17/2022,37,9,2022,Ark Lock 1,Up,Loaded,56
09/17/2022,37,9,2022,Miss Locks 27,Down,Empty,62
09/17/2022,37,9,2022,Miss Locks 27,Down,"Grain, Loaded",74
09/17/2022,37,9,2022,Miss Locks 27,Down,"Non-Grain, Loaded",165
09/17/2022,37,9,2022,Miss Locks 27,Up,Empty,208
09/17/2022,37,9,2022,Miss Locks 27,Up,Loaded,268
09/17/2022,37,9,2022,Ohio Olmsted,Down,Empty,131
09/17/2022,37,9,2022,Ohio Olmsted,Down,"Grain, Loaded",40
09/17/2022,37,9,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",359
09/17/2022,37,9,2022,Ohio Olmsted,Up,Empty,220
09/17/2022,37,9,2022,Ohio Olmsted,Up,Loaded,237
09/24/2022,38,9,2022,Ark Lock 1,Down,Empty,10
09/24/2022,38,9,2022,Ark Lock 1,Down,"Grain, Loaded",34
09/24/2022,38,9,2022,Ark Lock 1,Down,"Non-Grain, Loaded",36
09/24/2022,38,9,2022,Ark Lock 1,Up,Empty,13
09/24/2022,38,9,2022,Ark Lock 1,Up,Loaded,49
09/24/2022,38,9,2022,Miss Locks 27,Down,Empty,72
09/24/2022,38,9,2022,Miss Locks 27,Down,"Grain, Loaded",37
09/24/2022,38,9,2022,Miss Locks 27,Down,"Non-Grain, Loaded",163
09/24/2022,38,9,2022,Miss Locks 27,Up,Empty,170
09/24/2022,38,9,2022,Miss Locks 27,Up,Loaded,241
09/24/2022,38,9,2022,Ohio Olmsted,Down,Empty,139
09/24/2022,38,9,2022,Ohio Olmsted,Down,"Grain, Loaded",65
09/24/2022,38,9,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",373
09/24/2022,38,9,2022,Ohio Olmsted,Up,Empty,296
09/24/2022,38,9,2022,Ohio Olmsted,Up,Loaded,339
10/01/2022,39,9,2022,Ark Lock 1,Down,Empty,26
10/01/2022,39,9,2022,Ark Lock 1,Down,"Grain, Loaded",34
10/01/2022,39,9,2022,Ark Lock 1,Down,"Non-Grain, Loaded",34
07/09/2022,27,7,2022,Ark Lock 1,Down,Empty,6
07/09/2022,27,7,2022,Ark Lock 1,Down,"Grain, Loaded",31
07/09/2022,27,7,2022,Ark Lock 1,Down,"Non-Grain, Loaded",15
07/09/2022,27,7,2022,Ark Lock 1,Up,Empty,18
07/09/2022,27,7,2022,Ark Lock 1,Up,Loaded,24
07/09/2022,27,7,2022,Miss Locks 27,Down,Empty,44
07/09/2022,27,7,2022,Miss Locks 27,Down,"Grain, Loaded",335
07/09/2022,27,7,2022,Miss Locks 27,Down,"Non-Grain, Loaded",165
07/09/2022,27,7,2022,Miss Locks 27,Up,Empty,274
07/09/2022,27,7,2022,Miss Locks 27,Up,Loaded,230
07/09/2022,27,7,2022,Ohio Olmsted,Down,Empty,190
07/09/2022,27,7,2022,Ohio Olmsted,Down,"Grain, Loaded",89
07/09/2022,27,7,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",295
07/09/2022,27,7,2022,Ohio Olmsted,Up,Empty,231
07/09/2022,27,7,2022,Ohio Olmsted,Up,Loaded,391
07/16/2022,28,7,2022,Ark Lock 1,Down,Empty,11
07/16/2022,28,7,2022,Ark Lock 1,Down,"Grain, Loaded",34
07/16/2022,28,7,2022,Ark Lock 1,Down,"Non-Grain, Loaded",19
07/16/2022,28,7,2022,Ark Lock 1,Up,Empty,20
07/16/2022,28,7,2022,Ark Lock 1,Up,Loaded,31
07/16/2022,28,7,2022,Miss Locks 27,Down,Empty,47
07/16/2022,28,7,2022,Miss Locks 27,Down,"Grain, Loaded",330
07/16/2022,28,7,2022,Miss Locks 27,Down,"Non-Grain, Loaded",172
07/16/2022,28,7,2022,Miss Locks 27,Up,Empty,308
07/16/2022,28,7,2022,Miss Locks 27,Up,Loaded,240
07/16/2022,28,7,2022,Ohio Olmsted,Down,Empty,185
07/16/2022,28,7,2022,Ohio Olmsted,Down,"Grain, Loaded",82
07/16/2022,28,7,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",476
07/16/2022,28,7,2022,Ohio Olmsted,Up,Empty,293
07/16/2022,28,7,2022,Ohio Olmsted,Up,Loaded,342
07/23/2022,29,7,2022,Ark Lock 1,Down,Empty,18
07/23/2022,29,7,2022,Ark Lock 1,Down,"Grain, Loaded",23
07/23/2022,29,7,2022,Ark Lock 1,Down,"Non-Grain, Loaded",38
07/23/2022,29,7,2022,Ark Lock 1,Up,Empty,5
07/23/2022,29,7,2022,Ark Lock 1,Up,Loaded,40
07/23/2022,29,7,2022,Miss Locks 27,Down,Empty,39
07/23/2022,29,7,2022,Miss Locks 27,Down,"Grain, Loaded",289
07/23/2022,29,7,2022,Miss Locks 27,Down,"Non-Grain, Loaded",154
07/23/2022,29,7,2022,Miss Locks 27,Up,Empty,285
07/23/2022,29,7,2022,Miss Locks 27,Up,Loaded,200
07/23/2022,29,7,2022,Ohio Olmsted,Down,Empty,191
07/23/2022,29,7,2022,Ohio Olmsted,Down,"Grain, Loaded",59
07/23/2022,29,7,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",374
07/23/2022,29,7,2022,Ohio Olmsted,Up,Empty,266
07/23/2022,29,7,2022,Ohio Olmsted,Up,Loaded,323
08/20/2022,33,8,2022,Ark Lock 1,Down,Empty,6
08/20/2022,33,8,2022,Ark Lock 1,Down,"Grain, Loaded",21
08/20/2022,33,8,2022,Ark Lock 1,Down,"Non-Grain, Loaded",33
08/20/2022,33,8,2022,Ark Lock 1,Up,Empty,12
08/20/2022,33,8,2022,Ark Lock 1,Up,Loaded,25
08/20/2022,33,8,2022,Miss Locks 27,Down,Empty,55
08/20/2022,33,8,2022,Miss Locks 27,Down,"Grain, Loaded",160
08/20/2022,33,8,2022,Miss Locks 27,Down,"Non-Grain, Loaded",134
08/20/2022,33,8,2022,Miss Locks 27,Up,Empty,126
08/20/2022,33,8,2022,Miss Locks 27,Up,Loaded,175
08/20/2022,33,8,2022,Ohio Olmsted,Down,Empty,172
08/20/2022,33,8,2022,Ohio Olmsted,Down,"Grain, Loaded",39
08/20/2022,33,8,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",467
08/20/2022,33,8,2022,Ohio Olmsted,Up,Empty,280
08/20/2022,33,8,2022,Ohio Olmsted,Up,Loaded,272
10/01/2022,39,9,2022,Ark Lock 1,Up,Empty,5
10/01/2022,39,9,2022,Ark Lock 1,Up,Loaded,51
10/01/2022,39,9,2022,Miss Locks 27,Down,Empty,56
10/01/2022,39,9,2022,Miss Locks 27,Down,"Grain, Loaded",119
10/01/2022,39,9,2022,Miss Locks 27,Down,"Non-Grain, Loaded",150
10/01/2022,39,9,2022,Miss Locks 27,Up,Empty,101
10/01/2022,39,9,2022,Miss Locks 27,Up,Loaded,274
10/01/2022,39,9,2022,Ohio Olmsted,Down,Empty,154
10/01/2022,39,9,2022,Ohio Olmsted,Down,"Grain, Loaded",67
10/01/2022,39,9,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",355
10/01/2022,39,9,2022,Ohio Olmsted,Up,Empty,167
10/01/2022,39,9,2022,Ohio Olmsted,Up,Loaded,319
10/29/2022,43,10,2022,Ark Lock 1,Down,Empty,10
10/29/2022,43,10,2022,Ark Lock 1,Down,"Grain, Loaded",17
10/29/2022,43,10,2022,Ark Lock 1,Down,"Non-Grain, Loaded",30
10/29/2022,43,10,2022,Ark Lock 1,Up,Empty,11
10/29/2022,43,10,2022,Ark Lock 1,Up,Loaded,43
10/29/2022,43,10,2022,Miss Locks 27,Down,Empty,59
10/29/2022,43,10,2022,Miss Locks 27,Down,"Grain, Loaded",220
10/29/2022,43,10,2022,Miss Locks 27,Down,"Non-Grain, Loaded",110
10/29/2022,43,10,2022,Miss Locks 27,Up,Empty,44
10/29/2022,43,10,2022,Miss Locks 27,Up,Loaded,163
10/29/2022,43,10,2022,Ohio Olmsted,Down,Empty,117
10/29/2022,43,10,2022,Ohio Olmsted,Down,"Grain, Loaded",102
10/29/2022,43,10,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",262
10/29/2022,43,10,2022,Ohio Olmsted,Up,Empty,200
10/29/2022,43,10,2022,Ohio Olmsted,Up,Loaded,457
11/05/2022,44,11,2022,Ark Lock 1,Down,Empty,11
11/05/2022,44,11,2022,Ark Lock 1,Down,"Grain, Loaded",21
11/05/2022,44,11,2022,Ark Lock 1,Down,"Non-Grain, Loaded",18
11/05/2022,44,11,2022,Ark Lock 1,Up,Empty,22
11/05/2022,44,11,2022,Ark Lock 1,Up,Loaded,28
11/05/2022,44,11,2022,Miss Locks 27,Down,Empty,71
11/05/2022,44,11,2022,Miss Locks 27,Down,"Grain, Loaded",288
11/05/2022,44,11,2022,Miss Locks 27,Down,"Non-Grain, Loaded",123
11/05/2022,44,11,2022,Miss Locks 27,Up,Empty,156
11/05/2022,44,11,2022,Miss Locks 27,Up,Loaded,260
11/05/2022,44,11,2022,Ohio Olmsted,Down,Empty,153
11/05/2022,44,11,2022,Ohio Olmsted,Down,"Grain, Loaded",131
11/05/2022,44,11,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",302
08/27/2022,34,8,2022,Ark Lock 1,Down,Empty,6
08/27/2022,34,8,2022,Ark Lock 1,Down,"Grain, Loaded",18
08/27/2022,34,8,2022,Ark Lock 1,Down,"Non-Grain, Loaded",20
08/27/2022,34,8,2022,Ark Lock 1,Up,Empty,29
08/27/2022,34,8,2022,Ark Lock 1,Up,Loaded,28
08/27/2022,34,8,2022,Miss Locks 27,Down,Empty,26
08/27/2022,34,8,2022,Miss Locks 27,Down,"Grain, Loaded",174
08/27/2022,34,8,2022,Miss Locks 27,Down,"Non-Grain, Loaded",120
08/27/2022,34,8,2022,Miss Locks 27,Up,Empty,121
08/27/2022,34,8,2022,Miss Locks 27,Up,Loaded,160
08/27/2022,34,8,2022,Ohio Olmsted,Down,Empty,177
08/27/2022,34,8,2022,Ohio Olmsted,Down,"Grain, Loaded",43
08/27/2022,34,8,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",317
08/27/2022,34,8,2022,Ohio Olmsted,Up,Empty,228
08/27/2022,34,8,2022,Ohio Olmsted,Up,Loaded,339
09/03/2022,35,8,2022,Ark Lock 1,Down,Empty,4
09/03/2022,35,8,2022,Ark Lock 1,Down,"Grain, Loaded",6
09/03/2022,35,8,2022,Ark Lock 1,Down,"Non-Grain, Loaded",26
09/03/2022,35,8,2022,Ark Lock 1,Up,Empty,9
09/03/2022,35,8,2022,Ark Lock 1,Up,Loaded,62
09/03/2022,35,8,2022,Miss Locks 27,Down,Empty,34
09/03/2022,35,8,2022,Miss Locks 27,Down,"Grain, Loaded",119
09/03/2022,35,8,2022,Miss Locks 27,Down,"Non-Grain, Loaded",116
09/03/2022,35,8,2022,Miss Locks 27,Up,Empty,154
09/03/2022,35,8,2022,Miss Locks 27,Up,Loaded,175
09/03/2022,35,8,2022,Ohio Olmsted,Down,Empty,165
09/03/2022,35,8,2022,Ohio Olmsted,Down,"Grain, Loaded",25
09/03/2022,35,8,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",407
09/03/2022,35,8,2022,Ohio Olmsted,Up,Empty,242
09/03/2022,35,8,2022,Ohio Olmsted,Up,Loaded,270
09/10/2022,36,9,2022,Ark Lock 1,Down,Empty,13
09/10/2022,36,9,2022,Ark Lock 1,Down,"Grain, Loaded",19
09/10/2022,36,9,2022,Ark Lock 1,Down,"Non-Grain, Loaded",34
09/10/2022,36,9,2022,Ark Lock 1,Up,Empty,22
09/10/2022,36,9,2022,Ark Lock 1,Up,Loaded,31
09/10/2022,36,9,2022,Miss Locks 27,Down,Empty,55
09/10/2022,36,9,2022,Miss Locks 27,Down,"Grain, Loaded",95
09/10/2022,36,9,2022,Miss Locks 27,Down,"Non-Grain, Loaded",195
09/10/2022,36,9,2022,Miss Locks 27,Up,Empty,180
09/10/2022,36,9,2022,Miss Locks 27,Up,Loaded,289
09/10/2022,36,9,2022,Ohio Olmsted,Down,Empty,240
09/10/2022,36,9,2022,Ohio Olmsted,Down,"Grain, Loaded",41
09/10/2022,36,9,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",429
09/10/2022,36,9,2022,Ohio Olmsted,Up,Empty,215
09/10/2022,36,9,2022,Ohio Olmsted,Up,Loaded,333
10/08/2022,40,10,2022,Ark Lock 1,Down,Empty,0
10/08/2022,40,10,2022,Ark Lock 1,Down,"Grain, Loaded",12
10/08/2022,40,10,2022,Ark Lock 1,Down,"Non-Grain, Loaded",0
10/08/2022,40,10,2022,Ark Lock 1,Up,Empty,8
10/08/2022,40,10,2022,Ark Lock 1,Up,Loaded,13
10/08/2022,40,10,2022,Miss Locks 27,Down,Empty,55
10/08/2022,40,10,2022,Miss Locks 27,Down,"Grain, Loaded",187
10/08/2022,40,10,2022,Miss Locks 27,Down,"Non-Grain, Loaded",145
10/08/2022,40,10,2022,Miss Locks 27,Up,Empty,84
10/08/2022,40,10,2022,Miss Locks 27,Up,Loaded,249
10/08/2022,40,10,2022,Ohio Olmsted,Down,Empty,160
10/08/2022,40,10,2022,Ohio Olmsted,Down,"Grain, Loaded",228
10/08/2022,40,10,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",353
10/08/2022,40,10,2022,Ohio Olmsted,Up,Empty,225
10/08/2022,40,10,2022,Ohio Olmsted,Up,Loaded,386
11/05/2022,44,11,2022,Ohio Olmsted,Up,Empty,181
11/05/2022,44,11,2022,Ohio Olmsted,Up,Loaded,516
12/17/2022,50,12,2022,Ark Lock 1,Down,Empty,18
12/17/2022,50,12,2022,Ark Lock 1,Down,"Grain, Loaded",17
12/17/2022,50,12,2022,Ark Lock 1,Down,"Non-Grain, Loaded",36
12/17/2022,50,12,2022,Ark Lock 1,Up,Empty,11
12/17/2022,50,12,2022,Ark Lock 1,Up,Loaded,97
12/17/2022,50,12,2022,Miss Locks 27,Down,Empty,51
12/17/2022,50,12,2022,Miss Locks 27,Down,"Grain, Loaded",360
12/17/2022,50,12,2022,Miss Locks 27,Down,"Non-Grain, Loaded",188
12/17/2022,50,12,2022,Miss Locks 27,Up,Empty,233
12/17/2022,50,12,2022,Miss Locks 27,Up,Loaded,120
12/17/2022,50,12,2022,Ohio Olmsted,Down,Empty,116
12/17/2022,50,12,2022,Ohio Olmsted,Down,"Grain, Loaded",143
12/17/2022,50,12,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",391
12/17/2022,50,12,2022,Ohio Olmsted,Up,Empty,275
12/17/2022,50,12,2022,Ohio Olmsted,Up,Loaded,752
12/24/2022,51,12,2022,Ark Lock 1,Down,Empty,18
12/24/2022,51,12,2022,Ark Lock 1,Down,"Grain, Loaded",8
12/24/2022,51,12,2022,Ark Lock 1,Down,"Non-Grain, Loaded",18
12/24/2022,51,12,2022,Ark Lock 1,Up,Empty,18
12/24/2022,51,12,2022,Ark Lock 1,Up,Loaded,65
12/24/2022,51,12,2022,Miss Locks 27,Down,Empty,51
12/24/2022,51,12,2022,Miss Locks 27,Down,"Grain, Loaded",259
12/24/2022,51,12,2022,Miss Locks 27,Down,"Non-Grain, Loaded",127
12/24/2022,51,12,2022,Miss Locks 27,Up,Empty,222
12/24/2022,51,12,2022,Miss Locks 27,Up,Loaded,96
12/24/2022,51,12,2022,Ohio Olmsted,Down,Empty,143
12/24/2022,51,12,2022,Ohio Olmsted,Down,"Grain, Loaded",149
12/24/2022,51,12,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",263
12/24/2022,51,12,2022,Ohio Olmsted,Up,Empty,235
12/24/2022,51,12,2022,Ohio Olmsted,Up,Loaded,507
12/31/2022,52,12,2022,Ark Lock 1,Down,Empty,18
12/31/2022,52,12,2022,Ark Lock 1,Down,"Grain, Loaded",20
12/31/2022,52,12,2022,Ark Lock 1,Down,"Non-Grain, Loaded",14
12/31/2022,52,12,2022,Ark Lock 1,Up,Empty,7
12/31/2022,52,12,2022,Ark Lock 1,Up,Loaded,53
12/31/2022,52,12,2022,Miss Locks 27,Down,Empty,12
12/31/2022,52,12,2022,Miss Locks 27,Down,"Grain, Loaded",101
12/31/2022,52,12,2022,Miss Locks 27,Down,"Non-Grain, Loaded",52
10/15/2022,41,10,2022,Ark Lock 1,Down,Empty,4
10/15/2022,41,10,2022,Ark Lock 1,Down,"Grain, Loaded",13
10/15/2022,41,10,2022,Ark Lock 1,Down,"Non-Grain, Loaded",17
10/15/2022,41,10,2022,Ark Lock 1,Up,Empty,11
10/15/2022,41,10,2022,Ark Lock 1,Up,Loaded,19
10/15/2022,41,10,2022,Miss Locks 27,Down,Empty,77
10/15/2022,41,10,2022,Miss Locks 27,Down,"Grain, Loaded",275
10/15/2022,41,10,2022,Miss Locks 27,Down,"Non-Grain, Loaded",93
10/15/2022,41,10,2022,Miss Locks 27,Up,Empty,32
10/15/2022,41,10,2022,Miss Locks 27,Up,Loaded,224
10/15/2022,41,10,2022,Ohio Olmsted,Down,Empty,168
10/15/2022,41,10,2022,Ohio Olmsted,Down,"Grain, Loaded",126
10/15/2022,41,10,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",271
10/15/2022,41,10,2022,Ohio Olmsted,Up,Empty,116
10/15/2022,41,10,2022,Ohio Olmsted,Up,Loaded,261
10/22/2022,42,10,2022,Ark Lock 1,Down,Empty,4
10/22/2022,42,10,2022,Ark Lock 1,Down,"Grain, Loaded",20
10/22/2022,42,10,2022,Ark Lock 1,Down,"Non-Grain, Loaded",13
10/22/2022,42,10,2022,Ark Lock 1,Up,Empty,21
10/22/2022,42,10,2022,Ark Lock 1,Up,Loaded,37
10/22/2022,42,10,2022,Miss Locks 27,Down,Empty,25
10/22/2022,42,10,2022,Miss Locks 27,Down,"Grain, Loaded",236
10/22/2022,42,10,2022,Miss Locks 27,Down,"Non-Grain, Loaded",118
10/22/2022,42,10,2022,Miss Locks 27,Up,Empty,102
10/22/2022,42,10,2022,Miss Locks 27,Up,Loaded,188
10/22/2022,42,10,2022,Ohio Olmsted,Down,Empty,164
10/22/2022,42,10,2022,Ohio Olmsted,Down,"Grain, Loaded",109
10/22/2022,42,10,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",228
10/22/2022,42,10,2022,Ohio Olmsted,Up,Empty,210
10/22/2022,42,10,2022,Ohio Olmsted,Up,Loaded,305
11/12/2022,45,11,2022,Ark Lock 1,Down,Empty,1
11/12/2022,45,11,2022,Ark Lock 1,Down,"Grain, Loaded",10
11/12/2022,45,11,2022,Ark Lock 1,Down,"Non-Grain, Loaded",24
11/12/2022,45,11,2022,Ark Lock 1,Up,Empty,12
11/12/2022,45,11,2022,Ark Lock 1,Up,Loaded,44
11/12/2022,45,11,2022,Miss Locks 27,Down,Empty,47
11/12/2022,45,11,2022,Miss Locks 27,Down,"Grain, Loaded",284
11/12/2022,45,11,2022,Miss Locks 27,Down,"Non-Grain, Loaded",160
11/12/2022,45,11,2022,Miss Locks 27,Up,Empty,176
11/12/2022,45,11,2022,Miss Locks 27,Up,Loaded,167
11/12/2022,45,11,2022,Ohio Olmsted,Down,Empty,178
11/12/2022,45,11,2022,Ohio Olmsted,Down,"Grain, Loaded",89
11/12/2022,45,11,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",270
11/12/2022,45,11,2022,Ohio Olmsted,Up,Empty,251
11/12/2022,45,11,2022,Ohio Olmsted,Up,Loaded,574
11/19/2022,46,11,2022,Ark Lock 1,Down,Empty,10
11/19/2022,46,11,2022,Ark Lock 1,Down,"Grain, Loaded",23
11/19/2022,46,11,2022,Ark Lock 1,Down,"Non-Grain, Loaded",44
11/19/2022,46,11,2022,Ark Lock 1,Up,Empty,10
11/19/2022,46,11,2022,Ark Lock 1,Up,Loaded,60
11/19/2022,46,11,2022,Miss Locks 27,Down,Empty,50
11/19/2022,46,11,2022,Miss Locks 27,Down,"Grain, Loaded",348
11/19/2022,46,11,2022,Miss Locks 27,Down,"Non-Grain, Loaded",190
11/19/2022,46,11,2022,Miss Locks 27,Up,Empty,324
11/19/2022,46,11,2022,Miss Locks 27,Up,Loaded,177
11/19/2022,46,11,2022,Ohio Olmsted,Down,Empty,133
11/19/2022,46,11,2022,Ohio Olmsted,Down,"Grain, Loaded",244
11/19/2022,46,11,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",512
11/19/2022,46,11,2022,Ohio Olmsted,Up,Empty,229
11/19/2022,46,11,2022,Ohio Olmsted,Up,Loaded,582
12/31/2022,52,12,2022,Miss Locks 27,Up,Empty,264
12/31/2022,52,12,2022,Miss Locks 27,Up,Loaded,80
12/31/2022,52,12,2022,Ohio Olmsted,Down,Empty,145
12/31/2022,52,12,2022,Ohio Olmsted,Down,"Grain, Loaded",139
12/31/2022,52,12,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",324
12/31/2022,52,12,2022,Ohio Olmsted,Up,Empty,354
12/31/2022,52,12,2022,Ohio Olmsted,Up,Loaded,703
01/21/2023,3,1,2023,Ark Lock 1,Down,Empty,8
01/21/2023,3,1,2023,Ark Lock 1,Down,"Grain, Loaded",13
01/21/2023,3,1,2023,Ark Lock 1,Down,"Non-Grain, Loaded",26
01/21/2023,3,1,2023,Ark Lock 1,Up,Empty,13
01/21/2023,3,1,2023,Ark Lock 1,Up,Loaded,65
01/21/2023,3,1,2023,Miss Locks 27,Down,Empty,30
01/21/2023,3,1,2023,Miss Locks 27,Down,"Grain, Loaded",198
01/21/2023,3,1,2023,Miss Locks 27,Down,"Non-Grain, Loaded",130
01/21/2023,3,1,2023,Miss Locks 27,Up,Empty,214
01/21/2023,3,1,2023,Miss Locks 27,Up,Loaded,137
01/21/2023,3,1,2023,Ohio Olmsted,Down,Empty,157
01/21/2023,3,1,2023,Ohio Olmsted,Down,"Grain, Loaded",208
01/21/2023,3,1,2023,Ohio Olmsted,Down,"Non-Grain, Loaded",277
01/21/2023,3,1,2023,Ohio Olmsted,Up,Empty,336
01/21/2023,3,1,2023,Ohio Olmsted,Up,Loaded,480
01/28/2023,4,1,2023,Ark Lock 1,Down,Empty,12
01/28/2023,4,1,2023,Ark Lock 1,Down,"Grain, Loaded",8
01/28/2023,4,1,2023,Ark Lock 1,Down,"Non-Grain, Loaded",22
01/28/2023,4,1,2023,Ark Lock 1,Up,Empty,20
01/28/2023,4,1,2023,Ark Lock 1,Up,Loaded,59
01/28/2023,4,1,2023,Miss Locks 27,Down,Empty,40
01/28/2023,4,1,2023,Miss Locks 27,Down,"Grain, Loaded",206
01/28/2023,4,1,2023,Miss Locks 27,Down,"Non-Grain, Loaded",99
01/28/2023,4,1,2023,Miss Locks 27,Up,Empty,312
01/28/2023,4,1,2023,Miss Locks 27,Up,Loaded,140
01/28/2023,4,1,2023,Ohio Olmsted,Down,Empty,177
01/28/2023,4,1,2023,Ohio Olmsted,Down,"Grain, Loaded",188
01/28/2023,4,1,2023,Ohio Olmsted,Down,"Non-Grain, Loaded",463
01/28/2023,4,1,2023,Ohio Olmsted,Up,Empty,331
01/28/2023,4,1,2023,Ohio Olmsted,Up,Loaded,782
02/04/2023,5,2,2023,Ark Lock 1,Down,Empty,18
02/04/2023,5,2,2023,Ark Lock 1,Down,"Grain, Loaded",16
02/04/2023,5,2,2023,Ark Lock 1,Down,"Non-Grain, Loaded",21
11/26/2022,47,11,2022,Ark Lock 1,Down,Empty,22
11/26/2022,47,11,2022,Ark Lock 1,Down,"Grain, Loaded",26
11/26/2022,47,11,2022,Ark Lock 1,Down,"Non-Grain, Loaded",44
11/26/2022,47,11,2022,Ark Lock 1,Up,Empty,20
11/26/2022,47,11,2022,Ark Lock 1,Up,Loaded,83
11/26/2022,47,11,2022,Miss Locks 27,Down,Empty,52
11/26/2022,47,11,2022,Miss Locks 27,Down,"Grain, Loaded",324
11/26/2022,47,11,2022,Miss Locks 27,Down,"Non-Grain, Loaded",194
11/26/2022,47,11,2022,Miss Locks 27,Up,Empty,293
11/26/2022,47,11,2022,Miss Locks 27,Up,Loaded,199
11/26/2022,47,11,2022,Ohio Olmsted,Down,Empty,139
11/26/2022,47,11,2022,Ohio Olmsted,Down,"Grain, Loaded",134
11/26/2022,47,11,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",344
11/26/2022,47,11,2022,Ohio Olmsted,Up,Empty,287
11/26/2022,47,11,2022,Ohio Olmsted,Up,Loaded,515
12/03/2022,48,11,2022,Ark Lock 1,Down,Empty,11
12/03/2022,48,11,2022,Ark Lock 1,Down,"Grain, Loaded",21
12/03/2022,48,11,2022,Ark Lock 1,Down,"Non-Grain, Loaded",26
12/03/2022,48,11,2022,Ark Lock 1,Up,Empty,22
12/03/2022,48,11,2022,Ark Lock 1,Up,Loaded,50
12/03/2022,48,11,2022,Miss Locks 27,Down,Empty,56
12/03/2022,48,11,2022,Miss Locks 27,Down,"Grain, Loaded",364
12/03/2022,48,11,2022,Miss Locks 27,Down,"Non-Grain, Loaded",199
12/03/2022,48,11,2022,Miss Locks 27,Up,Empty,425
12/03/2022,48,11,2022,Miss Locks 27,Up,Loaded,159
12/03/2022,48,11,2022,Ohio Olmsted,Down,Empty,174
12/03/2022,48,11,2022,Ohio Olmsted,Down,"Grain, Loaded",136
12/03/2022,48,11,2022,Ohio Olmsted,Down,"Non-Grain, Loaded",337
12/03/2022,48,11,2022,Ohio Olmsted,Up,Empty,288
12/03/2022,48,11,2022,Ohio Olmsted,Up,Loaded,830
12/10/2022,49,12,2022,Ark Lock 1,Down,Empty,13
12/10/2022,49,12,2022,Ark Lock 1,Down,"Grain, Loaded",13
12/10/2022,49,12,2022,Ark Lock 1,Down,"Non-Grain, Loaded",8
12/10/2022,49,12,2022,Ark Lock 1,Up,Empty,8
12/10/2022,49,12,2022,Ark Lock 1,Up,Loaded,59
12/10/2022,49,12,2022,Miss Locks 27,Down,Empty,67
12/10/2022,49,12,2022,Miss Locks 27,Down,"Grain, Loaded",310
